"employee_id","Experience_Category","claim_id","paid_cost$","loss_location_at","loss_location_on","city_of_incident","apta_desc","asset_vehicle_year","asset_manufacturer","loss_date","lat","long","formatted_address","years","cost_range","bus_age"
392613,"<18 Months",255954,0,"Fifth Ave","Sixth St","New Westminster","Collisions with Objects",2009,"NOV",2020-02-01,49.2117675,-122.9186125,"5th Ave & 6th St, New Westminster, BC V3L 3B9, Canada",2020,"Level1 (<$200)",11
392613,"<18 Months",256198,0,"Macdonald St","E 41st Ave","Vancouver","Collisions with Other Vehicles",2019,"WF",2020-02-14,49.234718,-123.167395,"W 41st Ave & Macdonald St, Vancouver, BC V6N 1C9, Canada",2020,"Level1 (<$200)",1
392614,"<18 Months",251924,0,"Victoria Dr","Powell St","Vancouver","Collisions with Other Vehicles",2006,"WF",2019-09-23,49.2848197,-123.065507,"Victoria Dr & Powell St, Vancouver, BC V5L 1J3, Canada",2019,"Level1 (<$200)",13
392615,"<18 Months",251561,391.62,"W 32 Ave","Granville St","Vancouver","Collisions with Objects",2006,"WF",2019-09-13,49.2436718,-123.1392696,"Granville St & W 32nd Ave, Vancouver, BC V6J 3A5, Canada",2019,"Level2 ($200-$1.000)",13
392616,"<18 Months",251034,0,"Main St","E Hastings St","Vancouver","Collisions with Other Vehicles",2006,"WF",2019-08-27,49.2813379,-123.0996501,"Main St & E Hastings St, Vancouver, BC V6A 2T7, Canada",2019,"Level1 (<$200)",13
392617,"<18 Months",256157,3000,"Lamey's Mill Rd","Granville St Bridge","Vancouver","Collisions with Objects",2006,"WF",2020-02-11,49.2692099,-123.1371338,"1483 Lamey's Mill Rd, Vancouver, BC V6H 3Y7, Canada",2020,"Level3 ($1.000-$10.000)",14
392618,"<18 Months",254369,0,"Burrard St","Robson St","Vancouver","Collisions with Other Vehicles",2006,"WF",2019-12-11,49.2832975,-123.1228016,"Robson St & Burrard St, Vancouver, BC V6E 1A9, Canada",2019,"Level1 (<$200)",13
392620,"<18 Months",251489,392.37,"Jervis St","Davie St","Vancouver","Collisions with Objects",2006,"WF",2019-09-11,49.2828203,-123.1349173,"Davie St & Jervis St, Vancouver, BC V6E 1N5, Canada",2019,"Level2 ($200-$1.000)",13
392624,"<18 Months",254268,0,"E Pender St","Gore Ave","Vancouver","Collisions with Other Vehicles",2009,"NOV",2019-12-07,49.2803441,-123.0973394,"Gore Ave & E Pender St, Vancouver, BC V6A 2Z4, Canada",2019,"Level1 (<$200)",10
392625,"<18 Months",250966,0,"Harrison Dr","Victoria Dr","Vancouver","Collisions with Other Vehicles",2008,"WF",2019-08-23,49.2106356,-123.0660779,"Harrison Dr & Victoria Dr, Vancouver, BC V5P 4A5, Canada",2019,"Level1 (<$200)",11
392627,"<18 Months",251075,0,"Pine St","Broadway","Vancouver","Collisions with Other Vehicles",2006,"WF",2019-08-29,49.2636752,-123.1433882,"W Broadway & Pine St, Vancouver, BC V6J 1X2, Canada",2019,"Level1 (<$200)",13
392596,"<18 Months",252180,0,"Burnaby City Hall","Deer Lake","Burnaby","Collisions with Other Vehicles",2009,"NOV",2019-10-02,49.243335,-122.9730257,"4949 Canada Way, Burnaby, BC V5G 1M2, Canada",2019,"Level1 (<$200)",10
392597,"<18 Months",253009,0,"Granville St","W Pender St","Vancouver","Collisions with Objects",2018,"NOV",2019-10-27,49.2846675,-123.114861,"Granville St & W Pender St, Vancouver, BC V6C 1X6, Canada",2019,"Level1 (<$200)",1
392600,"<18 Months",257539,0,"Bay 2","Guildford Exchange","Surrey","Collisions with Objects",2018,"WF",2020-04-17,49.191632,-122.804013,"Guildford Exchange @ Bay 2, Surrey, BC V3R 7B8, Canada",2020,"Level1 (<$200)",2
392601,"<18 Months",251958,0,NA,"South Surrey Park And Ride","Surrey","Collisions with Objects (at G/C)",2001,"OBI",2019-09-24,49.0721037,-122.8218102,"King George Blvd, Surrey, BC V3T 5H9, Canada",2019,"Level1 (<$200)",18
392601,"<18 Months",253336,0,"Blair Ave","Eighth Ave","New Westminster","Collisions with Objects",2009,"NOV",2019-10-30,49.2301459,-122.8973809,"Blair Ave & E 8th Ave, New Westminster, BC V3L 4L1, Canada",2019,"Level1 (<$200)",10
392604,"<18 Months",249637,517.96,NA,"Shaughnessy St","Port Coquitlam","Collisions with Objects",2014,"WF",2019-07-08,49.2621693,-122.7806114,"2580 Shaughnessy St, Port Coquitlam, BC V3C 2A8, Canada",2019,"Level2 ($200-$1.000)",5
392606,"<18 Months",249456,0,NA,"PTC Yard","Port Coquitlam","Collisions with Objects",2006,"WF",2019-07-09,49.2628382,-122.7810708,"Port Coquitlam, BC, Canada",2019,"Level1 (<$200)",13
392606,"<18 Months",252846,0,"W 33 Ave","Granville St","Vancouver","Collisions with Objects",2006,"WF",2019-10-24,49.2418674,-123.1393324,"Granville St & W 33rd Ave, Vancouver, BC V6H 3M2, Canada",2019,"Level1 (<$200)",13
392606,"<18 Months",254038,0,"W Pender St","Burrard St","Vancouver","Collisions with Other Vehicles",2018,"NOV",2019-11-29,49.2865925,-123.117793,"Burrard St & W Pender St, Vancouver, BC V6C 1M2, Canada",2019,"Level1 (<$200)",1
392606,"<18 Months",254865,386.02,"E 64 Ave","Oak St","Vancouver","Collisions with Objects",2006,"WF",2019-12-24,49.212986,-123.130105,"W 64th Ave & Oak St, Vancouver, BC V6P 2M4, Canada",2019,"Level2 ($200-$1.000)",13
392606,"<18 Months",256420,0,"Bay 2","Joyce Stn","Vancouver","Collisions with Other Vehicles (at G/C)",2008,"NOV",2020-02-20,49.237786,-123.0305769,"Joyce Station @ Bay 2, Vancouver, BC V5R, Canada",2020,"Level1 (<$200)",12
392607,"<18 Months",249236,0,"W Broadway St","Macdonald St","Vancouver","Collisions with Other Vehicles",2018,"NOV",2019-07-03,49.2640349,-123.1682213,"W Broadway & Macdonald St, Vancouver, BC V6K 2K2, Canada",2019,"Level1 (<$200)",1
392607,"<18 Months",252852,0,"Ontario St","W Broadway St","Vancouver","Collisions with Other Vehicles",2006,"WF",2019-10-21,49.2630088,-123.104889,"W Broadway & Ontario St, Vancouver, BC V5Y 1P1, Canada",2019,"Level1 (<$200)",13
392608,"<18 Months",253433,0,"W 59th Ave","Oak St","Vancouver","Collisions with Objects",2008,"WF",2019-11-12,49.217111,-123.129293,"W 59th Ave & Oak St, Vancouver, BC V6P, Canada",2019,"Level1 (<$200)",11
379542,"<18 Months",251937,0,"Dunbar St","W 41st Ave","Vancouver","Collisions with Other Vehicles",2007,"NOV",2019-09-15,49.2347729,-123.1852952,"Dunbar St & W 41st Ave, Vancouver, BC V6N 3E7, Canada",2019,"Level1 (<$200)",12
392589,"<18 Months",252614,0,"Hawks Ave","E Hastings St","Vancouver","Collisions with Other Vehicles",2006,"WF",2019-10-15,49.2811175,-123.0871333,"Hawks Ave & E Hastings St, Vancouver, BC V6A 1R8, Canada",2019,"Level1 (<$200)",13
392589,"<18 Months",253849,0,"Alma St","W 10 Ave","Vancouver","Collisions with Other Vehicles",2006,"WF",2019-11-25,49.2634805,-123.1858885,"W 10th Ave & Alma St, Vancouver, BC V6R 2G3, Canada",2019,"Level1 (<$200)",13
392575,"<18 Months",251340,0,"Seymour St","Robson St","Vancouver","Collisions with Other Vehicles",2007,"NOV",2019-09-08,49.2807267,-123.1188413,"Robson St & Seymour St, Vancouver, BC V6B 2B9, Canada",2019,"Level1 (<$200)",12
392580,"<18 Months",253726,0,"Nanton Ave","Granville St","Vancouver","Collisions with Objects",2006,"WF",2019-11-15,49.2474197,-123.1391558,"Granville St & Nanton Ave, Vancouver, BC V6H 2E1, Canada",2019,"Level1 (<$200)",13
392581,"<18 Months",251872,0,"E 6 Ave","Commerical Dr","Vancouver","Collisions with Other Vehicles",2008,"WF",2019-09-21,49.2650804,-123.0697135,"Commercial Dr & E 6th Ave, Vancouver, BC V5N 5K7, Canada",2019,"Level1 (<$200)",11
392581,"<18 Months",257528,0,"King Edward Ave","Dunbar St","Vancouver","Collisions with Objects",2018,"NOV",2020-01-03,49.2501667,-123.1851973,"Dunbar St & W King Edward Ave, Vancouver, BC V6S 2E5, Canada",2020,"Level1 (<$200)",2
392582,"<18 Months",249593,0,"E 48 Ave","Fraser St","Vancouver","Collisions with Other Vehicles",2008,"WF",2019-07-14,49.226492,-123.090732,"E 48th Ave & Fraser St, Vancouver, BC V5W 3A3, Canada",2019,"Level1 (<$200)",11
392582,"<18 Months",250053,0,"MAIN ST","33RD","Vancouver","Collisions with Other Vehicles",2007,"NOV",2019-07-29,49.2404847,-123.1014031,"Main St & E 33rd Ave, Vancouver, BC V5W 2R3, Canada",2019,"Level1 (<$200)",12
392584,"<18 Months",251841,0,"Knight St","Kingsway","Vancouver","Collisions with Other Vehicles",2006,"WF",2019-09-23,49.2501746,-123.0761755,"Knight St & Kingsway, Vancouver, BC V5V, Canada",2019,"Level1 (<$200)",13
392584,"<18 Months",253953,251.35,"E Pender St","Main St","Vancouver","Collisions with Other Vehicles",2006,"WF",2019-11-28,49.2803878,-123.0996944,"Main St & E Pender St, Vancouver, BC V6A 2V2, Canada",2019,"Level2 ($200-$1.000)",13
392584,"<18 Months",255041,228.77,"Boundary Rd","Kincaid St","Burnaby","Collisions with Objects",2018,"NOV",2020-01-06,49.2488578,-123.0238569,"Kincaid St & Boundary Rd, Vancouver, BC V5R 2M4, Canada",2020,"Level2 ($200-$1.000)",2
392584,"<18 Months",255597,114.39,"W 33 Ave","Granville St","Vancouver","Collisions with Objects",2006,"WF",2020-01-21,49.2418674,-123.1393324,"Granville St & W 33rd Ave, Vancouver, BC V6H 3M2, Canada",2020,"Level1 (<$200)",14
392584,"<18 Months",257247,0,"Denman St","Robson St","Vancouver","Collisions with Other Vehicles",2006,"WF",2020-04-04,49.2914913,-123.1354626,"Robson St & Denman St, Vancouver, BC V6G 2L6, Canada",2020,"Level1 (<$200)",14
380026,"<18 Months",249932,0,NA,"DIESEL YARD",NA,"Collisions with Other Vehicles (at G/C)",2018,"NOV",2019-07-22,49.1658836,-123.9400648,"Nanaimo, BC, Canada",2019,"Level1 (<$200)",1
380026,"<18 Months",249932,0,NA,"DIESEL YARD",NA,"Collisions with Other Vehicles (at G/C)",2018,"NOV",2019-07-22,49.1658836,-123.9400648,"Nanaimo, BC, Canada",2019,"Level1 (<$200)",1
380027,"<18 Months",248946,2347.7,"Bay 4","Joyce Station","Vancouver","Collisions with Objects (at G/C)",2009,"NOV",2019-06-20,49.2381981,-123.0314189,"Joyce Stn Bay 4, Vancouver, BC V5R 6B2, Canada",2019,"Level3 ($1.000-$10.000)",10
393378,"<18 Months",256957,0,"Steeple Dr","Lansdowne Dr","Coquitlam","Collisions with Other Vehicles",2016,"GM",2020-03-21,49.2904018,-122.8164469,"Lansdowne Dr & Steeple Dr, Coquitlam, BC V3E 1K3, Canada",2020,"Level1 (<$200)",4
392558,"<18 Months",251356,1047.17,"E 33 Ave","Victoria Dr","Vancouver","Collisions with Objects",2008,"WF",2019-09-08,49.2399866,-123.0653505,"E 33rd Ave & Victoria Dr, Vancouver, BC V5P 3T6, Canada",2019,"Level3 ($1.000-$10.000)",11
392559,"<18 Months",256213,0,"Dunsmuir St","Howes St","Vancouver","Collisions with Objects",2007,"NOV",2020-02-16,49.2842678,-123.1174393,"Howe St & Dunsmuir St, Vancouver, BC V6C 2T6, Canada",2020,"Level1 (<$200)",13
392560,"<18 Months",249109,0,"Richards St","Davie St","Vancouver","Collisions with Other Vehicles",2006,"WF",2019-06-27,49.2758822,-123.1242288,"Davie St & Richards St, Vancouver, BC V6B 5B6, Canada",2019,"Level1 (<$200)",13
392560,"<18 Months",250876,0,"Arbutus St","W Broadway St","Vancouver","Collisions with Other Vehicles",2009,"WF",2019-08-22,49.263783,-123.1529284,"W Broadway & Arbutus St, Vancouver, BC V6J 3Y2, Canada",2019,"Level1 (<$200)",10
392560,"<18 Months",253020,0,"Richards St","E Cordova St","Vancouver","Collisions with Other Vehicles",2007,"WF",2019-10-28,49.2821018,-123.1004614,"144E Cordova St, Vancouver, BC V6A 1K9, Canada",2019,"Level1 (<$200)",12
392564,"<18 Months",248636,1433.43,"Hamilton St","W Hastings St","Vancouver","Collisions with Objects",2007,"WF",2019-06-07,49.2827874,-123.1099664,"W Hastings St & Hamilton St, Vancouver, BC V6B 2N4, Canada",2019,"Level3 ($1.000-$10.000)",12
392565,"<18 Months",248822,0,"Bay 11","UBC Trolley Loop","Vancouver","Collisions with Other Vehicles (at G/C)",2006,"WF",2019-06-19,49.26581,-123.248129,"Ubc Exchange Bay 11, University Endowment Lands, BC V6T 2B9, Canada",2019,"Level1 (<$200)",13
392566,"<18 Months",254888,0,NA,"Metrotown Stn","Burnaby","Collisions with Objects",2009,"NOV",2019-12-30,49.2259237,-123.0039226,"Metrotown Station, 4401 Beresford St, Burnaby, BC V5H 2Y4, Canada",2019,"Level1 (<$200)",10
392569,"<18 Months",249052,1843.2,NA,"Stanley Park Loop","Vancouver","Collisions with Objects (at G/C)",2018,"NOV",2019-06-23,49.300672,-123.1340299,"Stanley Park Loop, Vancouver, BC V6G 3E2, Canada",2019,"Level3 ($1.000-$10.000)",1
392569,"<18 Months",250980,365.11,"Cambie St","E 41 Ave","Vancouver","Collisions with Objects",2018,"NOV",2019-08-27,49.233019,-123.0911711,"WB E 41 Ave at Fraser St, Vancouver, BC V5W 2Z3, Canada",2019,"Level2 ($200-$1.000)",1
392569,"<18 Months",252028,0,NA,"Metrotown Bus Loop","Burnaby","Collisions with Other Vehicles (at G/C)",2007,"NOV",2019-09-27,49.2259237,-123.0039226,"Metrotown Station, 4401 Beresford St, Burnaby, BC V5H 2Y4, Canada",2019,"Level1 (<$200)",12
392569,"<18 Months",252309,0,"Lonsdale Ave","W 3rd St","North Vancouver","Collisions with Other Vehicles",2007,"NOV",2019-10-03,49.3134981,-123.07712,"Lonsdale Ave & 3rd St W, North Vancouver, BC V7M 2G3, Canada",2019,"Level1 (<$200)",12
392544,"<18 Months",248448,0,"Maple St","W Broadway St","Vancouver","Collisions with Objects",2006,"WF",2019-06-03,49.2637442,-123.150531,"W Broadway & Maple St, Vancouver, BC V6J 1Z2, Canada",2019,"Level1 (<$200)",13
392544,"<18 Months",249104,0,"Commercial Dr","W Hastings St","Vancouver","Collisions with Other Vehicles",2006,"WF",2019-06-29,49.2876187,-123.1196946,"1066W Hastings St, Vancouver, BC V6E 2M6, Canada",2019,"Level1 (<$200)",13
392545,"<18 Months",255539,396.12,"W 33 Ave","Granville St","Vancouver","Collisions with Objects",2007,"WF",2020-01-20,49.2418674,-123.1393324,"Granville St & W 33rd Ave, Vancouver, BC V6H 3M2, Canada",2020,"Level2 ($200-$1.000)",13
392546,"<18 Months",252402,0,"20 Ave","152 St","Surrey","Collisions with Objects",2001,"OBI",2019-10-07,49.0383719,-122.801149,"20 Ave & 152 St, Surrey, BC V4A, Canada",2019,"Level1 (<$200)",18
392547,"<18 Months",251352,0,"E 8 Ave","Blanca St","Vancouver","Collisions with Other Vehicles (at G/C)",2006,"WF",2019-09-06,49.2657471,-123.2151474,"Blanca St & W 8th Ave, University Endowment Lands, BC V6T 1C8, Canada",2019,"Level1 (<$200)",13
365649,"<18 Months",250540,0,"Ontario St","W Broadway St","Vancouver","Collisions with Objects",2006,"WF",2019-08-06,49.2630088,-123.104889,"W Broadway & Ontario St, Vancouver, BC V5Y 1P1, Canada",2019,"Level1 (<$200)",13
392531,"<18 Months",248818,0,"E 41 Ave","Dunbar St","Vancouver","Collisions with Objects",2009,"NOV",2019-06-10,49.2347729,-123.1852952,"Dunbar St & W 41st Ave, Vancouver, BC V6N 3E7, Canada",2019,"Level1 (<$200)",10
392513,"<18 Months",248378,0,NA,"HTC Depot","Richmond","Collisions with Other Vehicles",2009,"NOV",2019-05-30,49.1844515,-122.9581937,"4111 Boundary Rd, Richmond, BC V6V 1T8, Canada",2019,"Level1 (<$200)",10
392513,"<18 Months",249777,0,"Griffiths Ave","Southridge Dr","Burnaby","Collisions with Other Vehicles",2016,"WF",2019-07-18,49.205802,-122.9520006,"Griffiths Dr & Southridge Dr, Burnaby, BC V3M 4X4, Canada",2019,"Level1 (<$200)",3
392513,"<18 Months",252091,114.39,"Waltham Ave","Kingsway","Burnaby","Collisions with Objects",2009,"NOV",2019-09-29,49.220973,-122.9762897,"Waltham Ave & Kingsway, Burnaby, BC V5J 1H2, Canada",2019,"Level1 (<$200)",10
392517,"<18 Months",257281,0,"Vanness Ave","Joyce St","Vancouver","Collisions with Other Vehicles",2018,"WF",2020-04-04,49.238222,-123.0318373,"Joyce St & Vanness Ave, Vancouver, BC V5R 4H1, Canada",2020,"Level1 (<$200)",2
392521,"<18 Months",248049,0,"Collingwood St","W 4 Ave","Vancouver","Collisions with Other Vehicles",2008,"NOV",2019-05-28,49.2685741,-123.1817054,"Collingwood St & W 4th Ave, Vancouver, BC V6R 1N7, Canada",2019,"Level1 (<$200)",11
392521,"<18 Months",250343,387.56,"Bay 3","UBC Exchange","Vancouver","Collisions with Objects (at G/C)",2009,"WF",2019-08-02,49.2686602,-123.2491102,"6000 Student Union Blvd, Vancouver, BC V6T 1Z1, Canada",2019,"Level2 ($200-$1.000)",10
392521,"<18 Months",253124,0,"Gilmore Ave","Hastings St","Burnaby","Collisions with Other Vehicles",2009,"WF",2019-11-01,49.2810655,-123.0141839,"Hastings St & Gilmore Ave, Burnaby, BC V5C 2J1, Canada",2019,"Level1 (<$200)",10
392521,"<18 Months",253838,489.49,"Stanley Ave","Queens St","North Vancouver","Collisions with Objects",2008,"NOV",2019-11-21,49.3376207,-123.085474,"3111 Stanley Ave, North Vancouver, BC V7N 4N6, Canada",2019,"Level2 ($200-$1.000)",11
392525,"<18 Months",255307,0,NA,"22nd Street Stn","New Westminster","Collisions with Other Vehicles",2016,"WF",2020-01-15,49.1999652,-122.949048,"22nd Street, 649 22nd St, New Westminster, BC V3M, Canada",2020,"Level1 (<$200)",4
392527,"<18 Months",249403,1929.23,"Arbutus St","W 4 Ave","Vancouver","Collisions with Other Vehicles",2006,"WF",2019-07-05,49.268156,-123.1528035,"Arbutus St & W 4th Ave, Vancouver, BC V6K 1N7, Canada",2019,"Level3 ($1.000-$10.000)",13
392527,"<18 Months",250338,373.79,"Pacific Ave","Burrard St","Vancouver","Collisions with Objects",2009,"NOV",2019-08-04,49.276968,-123.1324422,"Burrard St & Pacific St, Vancouver, BC V6Z, Canada",2019,"Level2 ($200-$1.000)",10
367963,"<18 Months",250088,0,"23RD ST","LONSDALE AVE","North Vancouver","Collisions with Other Vehicles",2007,"NOV",2019-07-29,49.3302475,-123.0722368,"Lonsdale Ave & 23rd St W, North Vancouver, BC V7M 2K8, Canada",2019,"Level1 (<$200)",12
392498,"<18 Months",250706,929.9,"Macdonald St","W Broadway St","Vancouver","Collisions with Objects",2006,"WF",2019-08-19,49.2640349,-123.1682213,"W Broadway & Macdonald St, Vancouver, BC V6K 2K2, Canada",2019,"Level2 ($200-$1.000)",13
392500,"<18 Months",248728,0,"E 12 Ave","Oak St","Vancouver","Collisions with Other Vehicles",2006,"WF",2019-06-13,49.260642,-123.1267783,"W 12th Ave & Oak St, Vancouver, BC V6H 3N3, Canada",2019,"Level1 (<$200)",13
392500,"<18 Months",249982,786.28,"46TH AVE","OAK ST","Vancouver","Collisions with Objects",2018,"NOV",2019-07-26,49.229301,-123.1282434,"W 46th Ave & Oak St, Vancouver, BC V6M 2K1, Canada",2019,"Level2 ($200-$1.000)",1
392500,"<18 Months",251549,0,"Sophia St","E 65th Ave","Vancouver","Collisions with Other Vehicles",2008,"WF",2019-09-12,49.2117086,-123.1002498,"E 65th Ave & Sophia St, Vancouver, BC V5X 2P6, Canada",2019,"Level1 (<$200)",11
392501,"<18 Months",247123,1712.21,"W 16th Ave","Trutch St","Vancouver","Collisions with Other Vehicles",2009,"NOV",2019-04-29,49.2577125,-123.1761296,"Trutch St & W 16th Ave, Vancouver, BC V6K, Canada",2019,"Level3 ($1.000-$10.000)",10
392502,"<18 Months",250506,0,"E 49 Ave","Knight St","Vancouver","Collisions with Other Vehicles",2009,"NOV",2019-08-08,49.2253525,-123.0774146,"Knight St & E 49th Ave, Vancouver, BC V5W 2J6, Canada",2019,"Level1 (<$200)",10
392503,"<18 Months",250715,0,"Government St","Phillips Ave","Burnaby","Collisions with Objects",2009,"NOV",2019-08-19,49.260675,-122.948623,"Phillips Ave, Burnaby, BC V5A, Canada",2019,"Level1 (<$200)",10
392503,"<18 Months",257418,0,"Kingsway","Edmonds St","Burnaby","Collisions with Other Vehicles",2019,"WF",2020-03-12,49.2183682,-122.9516171,"Edmonds St & Kingsway, Burnaby, BC V3N, Canada",2020,"Level1 (<$200)",1
392504,"<18 Months",247183,0,"Thurlow St","Dunsmuir St","Vancouver","Collisions with Other Vehicles (at G/C)",2018,"NOV",2019-04-24,49.2864643,-123.1220411,"Thurlow St & Dunsmuir St, Vancouver, BC V6E 0A1, Canada",2019,"Level1 (<$200)",1
392504,"<18 Months",250705,891.99,"W 3rd ave","Macdonald St","Vancouver","Collisions with Objects",2009,"NOV",2019-08-17,49.2692595,-123.1682836,"W 3rd Ave & Macdonald St, Vancouver, BC V6K 1M8, Canada",2019,"Level2 ($200-$1.000)",10
392504,"<18 Months",251343,0,"Vine St","W 4 Ave","Vancouver","Collisions with Other Vehicles",2009,"NOV",2019-09-06,49.2682096,-123.1575029,"Vine St & W 4th Ave, Vancouver, BC V6K 1P2, Canada",2019,"Level1 (<$200)",10
392504,"<18 Months",255133,0,"Hornby St","Davie St","Vancouver","Collisions with Other Vehicles",2006,"WF",2020-01-11,49.2784554,-123.1281931,"Davie St & Hornby St, Vancouver, BC V6Z 1B9, Canada",2020,"Level1 (<$200)",14
392505,"<18 Months",255865,0,NA,"Hamilton Track","New Westminster","Collisions with Other Vehicles",2009,"NOV",2020-01-28,49.2062676,-122.9351037,"Nanaimo St, New Westminster, BC V3M, Canada",2020,"Level1 (<$200)",11
392510,"<18 Months",247006,0,"Dunsmuir St","Thurlow St","Vancouver","Collisions with Other Vehicles (at G/C)",2009,"NOV",2019-04-24,49.2864643,-123.1220411,"Thurlow St & Dunsmuir St, Vancouver, BC V6E 0A1, Canada",2019,"Level1 (<$200)",10
392510,"<18 Months",249396,387.53,"E 52 Ave","Oak St","Vancouver","Collisions with Objects",2006,"WF",2019-07-04,49.2239194,-123.1284554,"W 52nd Ave & Oak St, Vancouver, BC V6P 1H4, Canada",2019,"Level2 ($200-$1.000)",13
392510,"<18 Months",256009,0,"Buswell St","Anderson Rd","Richmond","Collisions with Other Vehicles",2016,"WF",2020-02-03,49.163482,-123.133733,"Anderson Rd & Buswell St, Richmond, BC V6Y 1P5, Canada",2020,"Level1 (<$200)",4
